application_id,age,employment_status,annual_income,credit_score,existing_debt,debt_to_income_ratio,missed_payments_12m,postal_code,region_income_band,years_at_address,requested_limit,prior_customer,application_channel,postal_penalty,model_score,decision
APP-01493,27,Contract,73645,763,15068,0.205,0,K1X,Low,7,1000,No,Online,-0.55,0.558,Approved
APP-01494,24,Full-time,64838,703,26962,0.416,0,M6E,Low,8,7000,Yes,Online,-0.58,0.407,Rejected
APP-01495,21,Full-time,64730,682,12287,0.19,0,M4C,Medium,15,2000,Yes,Branch,0.0,0.628,Approved
APP-01496,35,Full-time,57831,704,12739,0.22,0,K2P,Medium,0,7000,Yes,Online,0.0,0.571,Approved
APP-01497,60,Part-time,67780,666,8223,0.121,1,M4C,Medium,7,7000,Yes,Online,0.0,0.501,Approved
APP-01498,32,Contract,90274,578,11816,0.131,1,L5N,Medium,11,7000,Yes,Online,0.0,0.602,Approved
APP-01499,42,Full-time,49051,636,2365,0.048,2,K2C,Medium,4,15000,No,Branch,0.0,0.281,Rejected
APP-01500,42,Full-time,60263,697,0,0.0,0,M2N,High,2,7000,Yes,Mobile,0.0,0.643,Approved
APP-01501,70,Contract,62641,638,18873,0.301,0,L5N,Medium,7,7000,No,Branch,0.0,0.464,Rejected
APP-01502,67,Contract,82017,667,2282,0.028,4,L5N,Medium,4,3000,Yes,Online,0.0,0.393,Rejected
APP-01503,37,Full-time,64519,708,18542,0.287,0,M6E,Low,8,10000,Yes,Online,-0.58,0.47,Rejected
APP-01504,49,Full-time,81703,698,10997,0.135,0,M4B,Medium,14,2000,Yes,Mobile,0.0,0.656,Approved
APP-01505,66,Full-time,82614,748,21077,0.255,1,K2C,Medium,13,10000,No,Mobile,0.0,0.681,Approved
APP-01506,34,Full-time,74657,706,2436,0.033,1,K2C,Medium,9,3000,No,Online,0.0,0.712,Approved
APP-01507,70,Contract,44848,709,18688,0.417,0,M4C,Medium,12,2000,No,Branch,0.0,0.433,Rejected
APP-01508,40,Contract,93900,651,16821,0.179,0,L5N,Medium,13,10000,Yes,Online,0.0,0.641,Approved
APP-01509,70,Contract,89423,617,17038,0.191,0,M4C,Medium,2,1000,No,Online,0.0,0.565,Approved
APP-01510,68,Full-time,68644,675,21167,0.308,0,M5V,High,7,10000,No,Mobile,0.0,0.561,Approved
APP-01511,53,Contract,42628,658,13792,0.324,0,L6A,High,4,3000,Yes,Online,0.0,0.391,Rejected
APP-01512,63,Full-time,39411,689,0,0.0,1,M5V,High,11,10000,No,Online,0.0,0.356,Rejected
APP-01513,35,Full-time,72078,639,16444,0.228,1,M9C,High,16,7000,Yes,Online,0.0,0.53,Approved
APP-01514,32,Full-time,47868,728,17938,0.375,0,M6E,Low,9,7000,Yes,Online,-0.58,0.396,Rejected
APP-01515,60,Full-time,29591,642,13988,0.473,0,L8W,Low,8,3000,Yes,Branch,-0.48,0.239,Rejected
APP-01516,40,Contract,32071,662,9808,0.306,2,M6E,Low,10,1000,Yes,Online,-0.58,0.198,Rejected
APP-01517,50,Part-time,55540,689,11974,0.216,1,K2P,Medium,14,10000,No,Branch,0.0,0.506,Approved
APP-01518,58,Full-time,71009,760,23506,0.331,0,M2N,High,6,2000,Yes,Online,0.0,0.645,Approved
APP-01519,23,Full-time,85803,779,9261,0.108,0,K1X,Low,8,5000,No,Branch,-0.55,0.707,Approved
APP-01520,48,Full-time,76216,799,1117,0.015,0,L4W,High,8,5000,No,Online,0.0,0.766,Approved
APP-01521,46,Full-time,53635,612,5422,0.101,0,M6E,Low,0,5000,Yes,Branch,-0.58,0.37,Rejected
APP-01522,50,Part-time,74339,677,13053,0.176,0,L4W,High,2,2000,Yes,Branch,0.0,0.599,Approved
APP-01523,33,Contract,69230,659,26196,0.378,1,M4B,Medium,13,2000,No,Mobile,0.0,0.523,Approved
APP-01524,33,Full-time,73812,702,31134,0.422,0,M3J,Low,11,2000,Yes,Mobile,-0.52,0.495,Rejected
APP-01525,22,Full-time,63281,707,19052,0.301,1,L5N,Medium,7,10000,Yes,Online,0.0,0.492,Rejected
APP-01526,57,Part-time,79152,650,8831,0.112,1,K1X,Low,13,1000,Yes,Online,-0.55,0.419,Rejected
APP-01527,69,Contract,78840,654,8374,0.106,2,M4B,Medium,6,15000,Yes,Branch,0.0,0.486,Rejected
APP-01528,58,Full-time,65489,635,20631,0.315,0,M4B,Medium,9,2000,No,Branch,0.0,0.472,Rejected
APP-01529,22,Full-time,65354,552,22621,0.346,0,L6A,High,9,2000,No,Online,0.0,0.425,Rejected
APP-01530,56,Part-time,80555,619,10006,0.124,4,L5N,Medium,1,5000,Yes,Online,0.0,0.349,Rejected
APP-01531,46,Full-time,51157,738,24471,0.478,1,M4B,Medium,7,1000,No,Branch,0.0,0.453,Rejected
APP-01532,31,Full-time,36881,771,12893,0.35,2,M4C,Medium,5,5000,No,Mobile,0.0,0.363,Rejected
APP-01533,28,Contract,40279,772,18300,0.454,0,M5V,High,15,10000,Yes,Mobile,0.0,0.473,Rejected
APP-01534,64,Part-time,46165,732,23718,0.514,0,K1X,Low,0,1000,Yes,Online,-0.55,0.332,Rejected
APP-01535,60,Part-time,75874,634,4128,0.054,1,K2C,Medium,3,7000,No,Online,0.0,0.565,Approved
APP-01536,63,Contract,52890,617,18860,0.357,0,M3J,Low,12,5000,No,Online,-0.52,0.25,Rejected
APP-01537,42,Part-time,64181,582,25700,0.4,0,L8W,Low,13,2000,Yes,Online,-0.48,0.378,Rejected
APP-01538,40,Full-time,55085,658,10575,0.192,0,K2P,Medium,1,2000,Yes,Mobile,0.0,0.551,Approved
APP-01539,28,Full-time,51728,687,8304,0.161,0,L8W,Low,5,10000,Yes,Mobile,-0.48,0.376,Rejected
APP-01540,49,Full-time,45542,635,17963,0.394,0,L5N,Medium,8,2000,Yes,Online,0.0,0.341,Rejected
APP-01541,60,Full-time,65846,722,14234,0.216,0,M5V,High,16,10000,No,Online,0.0,0.646,Approved
APP-01542,46,Part-time,57347,718,13409,0.234,0,M3J,Low,4,5000,Yes,Online,-0.52,0.43,Rejected
APP-01543,50,Contract,71428,664,14485,0.203,1,M4C,Medium,3,1000,Yes,Mobile,0.0,0.497,Rejected
APP-01544,37,Unemployed,65679,608,4008,0.061,0,K1X,Low,3,5000,No,Online,-0.55,0.366,Rejected
APP-01545,40,Part-time,63951,774,16131,0.252,0,M9C,High,11,10000,No,Online,0.0,0.66,Approved
APP-01546,36,Full-time,36890,692,25648,0.695,2,L5N,Medium,0,7000,Yes,Branch,0.0,0.147,Rejected
APP-01547,66,Full-time,86770,805,8297,0.096,0,L6A,High,13,5000,Yes,Branch,0.0,0.813,Approved
APP-01548,63,Contract,62469,695,8701,0.139,0,M4C,Medium,3,10000,No,Mobile,0.0,0.541,Approved
APP-01549,27,Part-time,61934,691,16908,0.273,2,M6E,Low,11,2000,No,Online,-0.58,0.334,Rejected
APP-01550,36,Part-time,92809,637,34421,0.371,2,K2P,Medium,9,10000,Yes,Online,0.0,0.495,Rejected
APP-01551,65,Contract,83848,675,20999,0.25,0,M9C,High,3,10000,Yes,Online,0.0,0.631,Approved
APP-01552,67,Part-time,72036,604,13841,0.192,0,M4C,Medium,8,7000,Yes,Mobile,0.0,0.516,Approved
APP-01553,68,Contract,67458,624,13577,0.201,1,L6A,High,6,10000,No,Mobile,0.0,0.445,Rejected
APP-01554,47,Full-time,67290,739,21692,0.322,0,M2N,High,15,5000,Yes,Mobile,0.0,0.613,Approved
APP-01555,43,Contract,64822,666,9334,0.144,1,K1X,Low,2,7000,Yes,Online,-0.55,0.347,Rejected
APP-01556,44,Contract,67824,659,19982,0.295,4,L8W,Low,1,5000,Yes,Mobile,-0.48,0.195,Rejected
APP-01557,29,Full-time,94805,649,6678,0.07,3,M4C,Medium,11,3000,Yes,Online,0.0,0.566,Approved
APP-01558,55,Part-time,108519,669,20974,0.193,0,K2C,Medium,14,5000,No,Online,0.0,0.742,Approved
APP-01559,40,Full-time,72725,760,11242,0.155,0,L6A,High,13,3000,Yes,Online,0.0,0.761,Approved
APP-01560,57,Unemployed,28741,706,14705,0.512,3,L4W,High,4,5000,Yes,Branch,0.0,0.162,Rejected
APP-01561,62,Full-time,46869,625,11988,0.256,0,M4B,Medium,7,3000,No,Online,0.0,0.379,Rejected
APP-01562,37,Part-time,93107,739,20591,0.221,0,K1X,Low,10,2000,No,Mobile,-0.55,0.58,Approved
APP-01563,67,Full-time,80436,793,12077,0.15,1,L6A,High,5,3000,Yes,Branch,0.0,0.671,Approved
APP-01564,51,Part-time,68169,709,30806,0.452,0,K1X,Low,11,10000,No,Online,-0.55,0.431,Rejected
APP-01565,28,Full-time,64497,747,23232,0.36,0,L6A,High,15,5000,Yes,Branch,0.0,0.637,Approved
APP-01566,35,Full-time,42598,757,5370,0.126,2,K2C,Medium,10,7000,No,Online,0.0,0.485,Rejected
APP-01567,51,Full-time,94200,599,15840,0.168,0,K2P,Medium,0,2000,No,Online,0.0,0.631,Approved
APP-01568,50,Contract,45682,785,20846,0.456,0,M3J,Low,3,5000,No,Branch,-0.52,0.331,Rejected
APP-01569,66,Full-time,77128,750,11293,0.146,0,K2P,Medium,7,2000,No,Mobile,0.0,0.752,Approved
APP-01570,40,Full-time,40587,717,22987,0.566,0,K2C,Medium,10,2000,Yes,Online,0.0,0.393,Rejected
APP-01571,59,Contract,60124,683,22163,0.369,0,M4C,Medium,14,5000,No,Mobile,0.0,0.564,Approved
APP-01572,32,Full-time,78373,608,15115,0.193,0,L8W,Low,10,5000,Yes,Mobile,-0.48,0.48,Rejected
APP-01573,69,Contract,63006,680,20169,0.32,1,M5V,High,16,3000,Yes,Online,0.0,0.548,Approved
APP-01574,37,Full-time,60868,723,0,0.0,2,M2N,High,4,5000,No,Online,0.0,0.473,Rejected
APP-01575,62,Part-time,60691,621,25203,0.415,0,L8W,Low,12,10000,No,Branch,-0.48,0.279,Rejected
APP-01576,50,Full-time,36452,678,21906,0.601,1,M3J,Low,0,2000,No,Online,-0.52,0.127,Rejected
APP-01577,49,Full-time,33065,617,8086,0.245,0,M6E,Low,11,1000,Yes,Mobile,-0.58,0.301,Rejected
APP-01578,39,Part-time,76856,669,16263,0.212,1,K2P,Medium,14,7000,No,Mobile,0.0,0.542,Approved
APP-01579,66,Part-time,56400,616,316,0.006,0,M4C,Medium,15,1000,Yes,Online,0.0,0.637,Approved
APP-01580,31,Contract,76717,610,9156,0.119,0,M4C,Medium,15,15000,No,Mobile,0.0,0.527,Approved
APP-01581,54,Full-time,80627,701,23369,0.29,1,K1X,Low,1,5000,Yes,Online,-0.55,0.469,Rejected
APP-01582,70,Full-time,85576,658,14410,0.168,0,K2C,Medium,13,5000,Yes,Mobile,0.0,0.681,Approved
APP-01583,27,Full-time,34822,663,14023,0.403,0,M4C,Medium,10,5000,Yes,Online,0.0,0.382,Rejected
APP-01584,64,Unemployed,51439,655,14817,0.288,0,L5N,Medium,8,5000,No,Mobile,0.0,0.409,Rejected
APP-01585,54,Full-time,77177,848,12800,0.166,2,M9C,High,14,2000,Yes,Online,0.0,0.678,Approved
APP-01586,40,Full-time,70454,715,22612,0.321,0,M3J,Low,5,10000,No,Branch,-0.52,0.443,Rejected
APP-01587,70,Full-time,107990,737,8967,0.083,0,M5V,High,3,5000,Yes,Online,0.0,0.813,Approved
APP-01588,58,Part-time,47663,647,17435,0.366,0,K2C,Medium,4,2000,Yes,Online,0.0,0.348,Rejected
APP-01589,44,Full-time,85027,718,6488,0.076,0,K2C,Medium,2,5000,Yes,Online,0.0,0.637,Approved
APP-01590,30,Contract,74201,685,18488,0.249,0,M5V,High,10,2000,No,Mobile,0.0,0.591,Approved
APP-01591,52,Full-time,37976,655,11050,0.291,0,M5V,High,4,1000,Yes,Online,0.0,0.453,Rejected
APP-01592,35,Contract,57639,804,13013,0.226,0,M9C,High,12,5000,Yes,Branch,0.0,0.673,Approved
APP-01593,57,Full-time,65226,714,13165,0.202,0,M3J,Low,6,5000,No,Mobile,-0.52,0.416,Rejected
APP-01594,40,Part-time,29821,711,14050,0.471,1,M3J,Low,12,5000,Yes,Mobile,-0.52,0.173,Rejected
APP-01595,23,Contract,30170,645,6267,0.208,1,M5V,High,3,2000,No,Online,0.0,0.33,Rejected
APP-01596,57,Full-time,32298,620,16805,0.52,2,M4C,Medium,2,5000,Yes,Mobile,0.0,0.146,Rejected
APP-01597,60,Unemployed,65164,679,19583,0.301,1,K1X,Low,9,1000,No,Online,-0.55,0.349,Rejected
APP-01598,28,Full-time,51776,650,6386,0.123,3,M6E,Low,9,5000,Yes,Branch,-0.58,0.244,Rejected
APP-01599,60,Unemployed,49341,716,11525,0.234,1,M3J,Low,6,5000,Yes,Branch,-0.52,0.373,Rejected
APP-01600,64,Part-time,56959,735,13510,0.237,4,M2N,High,10,7000,No,Online,0.0,0.295,Rejected
APP-01601,43,Full-time,34866,686,11509,0.33,0,L8W,Low,11,10000,No,Online,-0.48,0.316,Rejected
APP-01602,60,Full-time,55785,736,12940,0.232,1,M4B,Medium,9,10000,No,Online,0.0,0.551,Approved
APP-01603,31,Full-time,27733,693,27013,0.974,0,K1X,Low,5,15000,No,Online,-0.55,0.09,Rejected
APP-01604,66,Full-time,85378,642,7373,0.086,0,M4B,Medium,6,15000,Yes,Mobile,0.0,0.648,Approved
APP-01605,28,Full-time,90962,671,1200,0.013,2,M6E,Low,8,7000,Yes,Online,-0.58,0.483,Rejected
APP-01606,49,Full-time,22131,697,10309,0.466,1,L5N,Medium,1,15000,No,Mobile,0.0,0.188,Rejected
APP-01607,50,Full-time,52056,733,13403,0.257,4,M6E,Low,10,10000,No,Online,-0.58,0.195,Rejected
APP-01608,30,Contract,60228,710,9870,0.164,1,L6A,High,7,7000,Yes,Mobile,0.0,0.481,Rejected
APP-01609,59,Full-time,57359,651,17582,0.307,0,K1X,Low,8,1000,No,Branch,-0.55,0.363,Rejected
APP-01610,48,Full-time,82028,743,7303,0.089,0,M4C,Medium,10,1000,Yes,Mobile,0.0,0.818,Approved
APP-01611,69,Part-time,59108,719,5073,0.086,4,M2N,High,10,10000,No,Online,0.0,0.339,Rejected
APP-01612,56,Full-time,62411,775,9779,0.157,0,K2P,Medium,2,5000,No,Branch,0.0,0.631,Approved
APP-01613,33,Full-time,117623,695,9923,0.084,1,L5N,Medium,13,10000,No,Online,0.0,0.798,Approved
APP-01614,52,Full-time,61997,633,29346,0.473,0,M4B,Medium,6,3000,Yes,Online,0.0,0.486,Rejected
APP-01615,56,Unemployed,95792,755,25367,0.265,0,M4B,Medium,12,5000,No,Branch,0.0,0.701,Approved
APP-01616,57,Contract,73036,658,2813,0.039,3,K2P,Medium,3,7000,No,Branch,0.0,0.424,Rejected
APP-01617,46,Full-time,57533,714,0,0.0,0,M9C,High,13,10000,Yes,Online,0.0,0.547,Approved
APP-01618,42,Part-time,51027,700,13900,0.272,0,K2P,Medium,7,2000,No,Online,0.0,0.454,Rejected
APP-01619,24,Full-time,63869,693,27881,0.437,0,M4C,Medium,7,10000,No,Branch,0.0,0.518,Approved
APP-01620,51,Part-time,47223,689,17963,0.38,1,M5V,High,6,7000,Yes,Online,0.0,0.353,Rejected
APP-01621,38,Part-time,48450,599,14270,0.295,0,L5N,Medium,12,3000,Yes,Online,0.0,0.402,Rejected
APP-01622,58,Part-time,52885,627,12507,0.236,0,M6E,Low,10,3000,Yes,Branch,-0.58,0.307,Rejected
APP-01623,44,Full-time,69280,752,22040,0.318,0,M4C,Medium,2,1000,No,Online,0.0,0.562,Approved
APP-01624,43,Full-time,100368,722,14546,0.145,0,M9C,High,6,1000,No,Mobile,0.0,0.688,Approved
APP-01625,42,Full-time,51771,787,27822,0.537,0,L8W,Low,4,5000,No,Branch,-0.48,0.354,Rejected
APP-01626,22,Contract,75807,641,1486,0.02,0,M5V,High,3,2000,Yes,Mobile,0.0,0.647,Approved
APP-01627,51,Part-time,31198,680,18666,0.598,3,L8W,Low,9,2000,No,Online,-0.48,0.11,Rejected
APP-01628,31,Contract,83085,754,10557,0.127,3,L5N,Medium,3,10000,No,Mobile,0.0,0.469,Rejected
APP-01629,48,Unemployed,29510,651,18600,0.63,1,M3J,Low,13,5000,No,Online,-0.52,0.104,Rejected
APP-01630,66,Full-time,78371,663,16256,0.207,1,K2C,Medium,1,5000,Yes,Online,0.0,0.522,Approved
APP-01631,52,Part-time,66043,682,16868,0.255,0,M5V,High,15,2000,No,Online,0.0,0.512,Approved
APP-01632,25,Part-time,61828,666,21343,0.345,0,M4B,Medium,0,10000,Yes,Mobile,0.0,0.42,Rejected
APP-01633,58,Unemployed,58595,719,24229,0.413,0,K2P,Medium,1,10000,Yes,Branch,0.0,0.453,Rejected
APP-01634,30,Unemployed,44077,600,26962,0.612,0,L6A,High,7,5000,No,Online,0.0,0.22,Rejected
APP-01635,60,Part-time,45031,788,13411,0.298,0,L4W,High,10,10000,No,Online,0.0,0.583,Approved
APP-01636,66,Full-time,75557,629,11904,0.158,1,K1X,Low,14,10000,Yes,Online,-0.55,0.363,Rejected
APP-01637,44,Contract,64215,574,5919,0.092,2,K2C,Medium,4,7000,No,Online,0.0,0.313,Rejected
APP-01638,55,Full-time,54964,681,18744,0.341,1,L8W,Low,14,7000,Yes,Branch,-0.48,0.358,Rejected
APP-01639,64,Contract,75481,677,19144,0.254,1,M9C,High,9,2000,No,Branch,0.0,0.556,Approved
APP-01640,68,Contract,69324,688,3861,0.056,0,L4W,High,3,3000,Yes,Mobile,0.0,0.652,Approved
APP-01641,43,Full-time,49727,707,22513,0.453,0,L5N,Medium,1,1000,Yes,Mobile,0.0,0.422,Rejected
APP-01642,37,Part-time,111798,733,12591,0.113,0,M2N,High,15,1000,No,Branch,0.0,0.827,Approved
APP-01643,21,Full-time,77334,783,5709,0.074,0,L5N,Medium,3,2000,No,Online,0.0,0.757,Approved
APP-01644,51,Full-time,66287,652,8562,0.129,1,K2P,Medium,1,10000,No,Online,0.0,0.473,Rejected
APP-01645,51,Full-time,51255,725,9097,0.177,1,M3J,Low,9,3000,No,Online,-0.52,0.378,Rejected
APP-01646,62,Contract,84650,737,6822,0.081,0,M5V,High,7,15000,No,Online,0.0,0.713,Approved
APP-01647,62,Unemployed,46324,537,19689,0.425,1,M3J,Low,8,5000,No,Branch,-0.52,0.134,Rejected
APP-01648,54,Unemployed,51808,652,19347,0.373,3,L6A,High,6,3000,Yes,Mobile,0.0,0.254,Rejected
APP-01649,29,Full-time,97980,627,25194,0.257,1,L6A,High,8,5000,Yes,Mobile,0.0,0.607,Approved
APP-01650,42,Contract,68052,723,8412,0.124,0,M5V,High,13,3000,Yes,Online,0.0,0.619,Approved
APP-01651,33,Contract,46760,701,18101,0.387,2,M6E,Low,3,15000,Yes,Online,-0.58,0.17,Rejected
APP-01652,45,Full-time,64102,710,9971,0.156,0,M4B,Medium,1,10000,No,Mobile,0.0,0.635,Approved
APP-01653,68,Full-time,75803,665,15841,0.209,3,K1X,Low,11,1000,Yes,Mobile,-0.55,0.263,Rejected
APP-01654,38,Full-time,75183,679,4137,0.055,0,M4B,Medium,3,15000,Yes,Online,0.0,0.683,Approved
APP-01655,32,Contract,78037,680,7838,0.1,0,M3J,Low,0,7000,Yes,Branch,-0.52,0.52,Approved
APP-01656,60,Part-time,45008,676,18921,0.42,0,L4W,High,2,2000,No,Branch,0.0,0.37,Rejected
APP-01657,37,Contract,81085,733,4116,0.051,0,M4C,Medium,3,7000,Yes,Online,0.0,0.656,Approved
APP-01658,35,Full-time,60777,631,18804,0.309,2,M4B,Medium,5,5000,Yes,Online,0.0,0.35,Rejected
APP-01659,62,Part-time,65604,647,9767,0.149,0,K2C,Medium,3,3000,No,Mobile,0.0,0.495,Rejected
APP-01660,35,Full-time,85771,697,1021,0.012,0,K2C,Medium,3,7000,No,Branch,0.0,0.737,Approved
APP-01661,35,Full-time,76649,670,0,0.0,3,M4C,Medium,13,2000,Yes,Online,0.0,0.504,Approved
APP-01662,59,Part-time,70319,629,24744,0.352,0,L5N,Medium,10,5000,No,Branch,0.0,0.476,Rejected
APP-01663,33,Full-time,31788,727,0,0.0,0,L4W,High,10,1000,Yes,Branch,0.0,0.59,Approved
APP-01664,37,Contract,63181,659,14049,0.222,0,L5N,Medium,15,15000,No,Mobile,0.0,0.474,Rejected
APP-01665,52,Full-time,53376,652,15778,0.296,0,M9C,High,10,7000,Yes,Online,0.0,0.522,Approved
APP-01666,29,Part-time,80299,688,4108,0.051,0,M2N,High,2,2000,No,Mobile,0.0,0.646,Approved
APP-01667,60,Full-time,78337,633,11825,0.151,1,L8W,Low,14,3000,No,Online,-0.48,0.364,Rejected
APP-01668,40,Part-time,62063,696,16652,0.268,0,L4W,High,9,2000,No,Branch,0.0,0.554,Approved
APP-01669,46,Full-time,48493,662,17753,0.366,3,M3J,Low,10,7000,Yes,Branch,-0.52,0.202,Rejected
APP-01670,47,Full-time,95513,670,10076,0.105,0,L6A,High,10,1000,No,Online,0.0,0.772,Approved
APP-01671,41,Contract,53143,662,16158,0.304,0,K2C,Medium,7,10000,Yes,Online,0.0,0.474,Rejected
APP-01672,38,Full-time,45998,753,12584,0.274,0,M2N,High,8,15000,No,Mobile,0.0,0.546,Approved
APP-01673,33,Contract,52512,718,6507,0.124,1,M2N,High,5,7000,No,Branch,0.0,0.495,Rejected
APP-01674,36,Unemployed,57510,604,21703,0.377,0,L6A,High,3,3000,No,Online,0.0,0.319,Rejected
APP-01675,29,Full-time,51995,747,14752,0.284,2,L6A,High,6,3000,No,Online,0.0,0.389,Rejected
APP-01676,32,Full-time,79217,718,1606,0.02,0,M4B,Medium,13,5000,No,Online,0.0,0.652,Approved
APP-01677,64,Part-time,20938,707,19352,0.924,3,M3J,Low,7,5000,No,Online,-0.52,0.058,Rejected
APP-01678,58,Unemployed,48114,739,10191,0.212,0,K2C,Medium,7,7000,Yes,Mobile,0.0,0.552,Approved
APP-01679,39,Contract,59645,683,13674,0.229,1,L8W,Low,5,5000,No,Mobile,-0.48,0.281,Rejected
APP-01680,27,Full-time,71284,732,13357,0.187,0,M5V,High,14,3000,No,Mobile,0.0,0.706,Approved
APP-01681,55,Contract,94453,664,8949,0.095,1,M4B,Medium,10,10000,No,Online,0.0,0.63,Approved
APP-01682,68,Full-time,95314,745,25921,0.272,0,M9C,High,15,2000,No,Branch,0.0,0.717,Approved
APP-01683,38,Unemployed,35187,702,4047,0.115,0,K2P,Medium,7,5000,No,Online,0.0,0.389,Rejected
APP-01684,36,Unemployed,33155,622,13697,0.413,0,L6A,High,16,7000,No,Mobile,0.0,0.335,Rejected
APP-01685,59,Full-time,60949,739,18369,0.301,2,M3J,Low,2,1000,No,Online,-0.52,0.348,Rejected
APP-01686,24,Full-time,55383,691,13588,0.245,1,M2N,High,6,7000,Yes,Online,0.0,0.452,Rejected
APP-01687,45,Full-time,46044,683,11963,0.26,0,L4W,High,15,10000,No,Branch,0.0,0.497,Rejected
APP-01688,52,Full-time,64290,666,11861,0.184,0,L5N,Medium,14,7000,Yes,Online,0.0,0.579,Approved
APP-01689,60,Contract,68153,670,8878,0.13,0,M4C,Medium,13,1000,Yes,Branch,0.0,0.606,Approved
APP-01690,33,Full-time,52399,711,7554,0.144,2,M5V,High,5,2000,Yes,Branch,0.0,0.428,Rejected
APP-01691,65,Full-time,49266,628,23810,0.483,1,L8W,Low,10,3000,No,Branch,-0.48,0.213,Rejected
APP-01692,37,Full-time,50283,604,11408,0.227,1,L5N,Medium,1,3000,Yes,Mobile,0.0,0.34,Rejected
APP-01693,69,Unemployed,56593,631,29425,0.52,0,K2C,Medium,7,15000,No,Online,0.0,0.316,Rejected
APP-01694,57,Part-time,70246,703,20383,0.29,3,M3J,Low,1,7000,No,Online,-0.52,0.281,Rejected
APP-01695,26,Full-time,44598,681,0,0.0,2,M4B,Medium,13,3000,No,Mobile,0.0,0.518,Approved
APP-01696,39,Full-time,48968,743,21883,0.447,1,M6E,Low,3,10000,No,Branch,-0.58,0.219,Rejected
APP-01697,33,Unemployed,53313,678,15328,0.288,0,M6E,Low,6,7000,No,Online,-0.58,0.316,Rejected
APP-01698,46,Contract,60378,728,5970,0.099,1,M3J,Low,9,3000,Yes,Mobile,-0.52,0.465,Rejected
APP-01699,34,Full-time,72468,660,22430,0.31,0,M9C,High,15,5000,Yes,Online,0.0,0.6,Approved
APP-01700,51,Full-time,100761,666,11449,0.114,0,M4C,Medium,8,2000,No,Online,0.0,0.722,Approved
APP-01701,24,Full-time,77798,699,9653,0.124,0,M9C,High,13,15000,Yes,Online,0.0,0.688,Approved
APP-01702,59,Full-time,74727,682,17126,0.229,0,K2C,Medium,15,5000,No,Online,0.0,0.564,Approved
APP-01703,28,Part-time,59201,677,22500,0.38,0,M4B,Medium,14,10000,No,Online,0.0,0.586,Approved
APP-01704,45,Unemployed,46362,642,15294,0.33,0,L5N,Medium,8,3000,Yes,Online,0.0,0.412,Rejected
APP-01705,33,Full-time,54492,603,14793,0.271,0,K2C,Medium,13,10000,No,Online,0.0,0.444,Rejected
APP-01706,52,Contract,47714,717,10822,0.227,1,M3J,Low,3,1000,No,Online,-0.52,0.273,Rejected
APP-01707,58,Full-time,71060,719,22380,0.315,0,K2P,Medium,1,15000,Yes,Online,0.0,0.531,Approved
APP-01708,58,Part-time,30777,648,16561,0.538,0,L8W,Low,5,10000,No,Branch,-0.48,0.142,Rejected
APP-01709,48,Contract,74666,711,12922,0.173,0,M4C,Medium,15,3000,No,Online,0.0,0.698,Approved
APP-01710,50,Full-time,61890,681,12053,0.195,2,K2P,Medium,10,7000,No,Online,0.0,0.393,Rejected
APP-01711,23,Full-time,73700,743,22888,0.311,1,L8W,Low,9,7000,No,Online,-0.48,0.442,Rejected
APP-01712,48,Part-time,47470,610,13864,0.292,0,M6E,Low,5,10000,Yes,Online,-0.58,0.246,Rejected
APP-01713,23,Full-time,51275,691,20506,0.4,3,L6A,High,15,3000,No,Online,0.0,0.302,Rejected
APP-01714,65,Full-time,56680,679,11199,0.198,0,K2C,Medium,11,5000,Yes,Online,0.0,0.519,Approved
APP-01715,54,Full-time,52748,691,20756,0.393,3,M6E,Low,11,10000,No,Branch,-0.58,0.197,Rejected
APP-01716,36,Unemployed,82014,783,14750,0.18,0,M9C,High,8,7000,No,Branch,0.0,0.74,Approved
APP-01717,42,Full-time,74842,675,9045,0.121,1,M6E,Low,6,5000,No,Mobile,-0.58,0.393,Rejected
APP-01718,52,Contract,101790,739,12691,0.125,0,M5V,High,16,10000,No,Online,0.0,0.767,Approved
APP-01719,58,Full-time,58581,690,0,0.0,1,M9C,High,16,1000,Yes,Online,0.0,0.622,Approved
APP-01720,28,Contract,18000,741,10492,0.583,0,K1X,Low,3,7000,No,Online,-0.55,0.177,Rejected
APP-01721,28,Part-time,53130,723,4655,0.088,1,M3J,Low,13,3000,No,Mobile,-0.52,0.369,Rejected
APP-01722,26,Contract,64652,664,29683,0.459,2,M3J,Low,0,3000,No,Online,-0.52,0.219,Rejected
APP-01723,34,Full-time,76862,668,3538,0.046,0,M4B,Medium,12,5000,Yes,Online,0.0,0.735,Approved
APP-01724,52,Part-time,65965,709,33801,0.512,0,M3J,Low,9,5000,No,Online,-0.52,0.415,Rejected
APP-01725,55,Part-time,58567,662,16900,0.289,0,M5V,High,13,5000,No,Branch,0.0,0.51,Approved
APP-01726,30,Full-time,91355,692,12068,0.132,0,M6E,Low,2,5000,No,Mobile,-0.58,0.577,Approved
APP-01727,23,Full-time,45393,670,20145,0.444,1,L5N,Medium,3,3000,No,Mobile,0.0,0.302,Rejected
APP-01728,32,Full-time,62556,718,8788,0.14,0,M9C,High,15,2000,Yes,Online,0.0,0.624,Approved
APP-01729,69,Full-time,48062,689,3433,0.071,1,L6A,High,11,7000,No,Online,0.0,0.483,Rejected
